순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
1,강원특별자치도,정선군,강원랜드 카지노,202301,220785.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202302,207020.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202303,191236.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202304,190449.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202305,193181.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202306,187273.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202307,208161.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202308,234592.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202309,193570.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202310,192339.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202311,170668.0,2390086.0
1,강원특별자치도,정선군,강원랜드 카지노,202312,200812.0,2390086.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202301,68402.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202302,82574.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202303,91251.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202304,90566.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202305,102003.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202306,82993.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202307,101192.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202308,112818.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202309,140473.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202310,329396.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202311,170830.0,1470642.0
2,강원특별자치도,속초시,설악산국립공원(설악동),202312,98144.0,1470642.0
3,강원특별자치도,춘천시,남이섬유원지,202301,51579.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202302,39977.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202303,41900.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202304,33945.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202305,105778.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202306,69463.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202307,46936.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202308,56529.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202309,53804.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202310,115881.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202311,135098.0,893843.0
3,강원특별자치도,춘천시,남이섬유원지,202312,142953.0,893843.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202301,26201.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202302,38278.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202303,45526.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202304,83191.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202305,88145.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202306,76646.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202307,30213.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202308,34960.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202309,59230.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202310,196017.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202311,65993.0,765670.0
4,강원특별자치도,철원군,철원한탄강 주상절리길 잔도,202312,21270.0,765670.0
5,강원특별자치도,속초시,속초해수욕장,202301,58689.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202302,68203.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202303,49316.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202304,52755.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202305,58086.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202306,68983.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202307,92431.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202308,106248.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202309,54994.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202310,62071.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202311,36524.0,757507.0
5,강원특별자치도,속초시,속초해수욕장,202312,49207.0,757507.0
6,강원특별자치도,속초시,아바이마을(갯배),202301,53584.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202302,64893.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202303,43190.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202304,45300.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202305,62085.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202306,54322.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202307,54060.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202308,66200.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202309,41812.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202310,107224.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202311,48811.0,687110.0
6,강원특별자치도,속초시,아바이마을(갯배),202312,45629.0,687110.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202301,45268.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202302,40223.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202303,17622.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202304,28072.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202305,51388.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202306,51415.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202307,55624.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202308,78344.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202309,54660.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202310,116357.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202311,39796.0,624786.0
7,강원특별자치도,평창군,용평리조트(발왕산전망대 곤돌라),202312,46017.0,624786.0
8,강원특별자치도,정선군,하이원 스키장,202301,212878.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202302,184045.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202303,23919.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202304,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202305,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202306,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202307,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202308,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202309,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202310,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202311,0.0,590965.0
8,강원특별자치도,정선군,하이원 스키장,202312,170123.0,590965.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202301,37111.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202302,49742.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202303,44379.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202304,55879.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202305,64726.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202306,43292.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202307,45140.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202308,53070.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202309,42632.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202310,67366.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202311,37838.0,573802.0
9,강원특별자치도,강릉시,오죽헌.시립박물관,202312,32627.0,573802.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202301,26151.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202302,32643.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202303,30442.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202304,49990.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202305,57155.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202306,51682.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202307,39492.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202308,49282.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202309,52090.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202310,88743.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202311,48413.0,555407.0
10,강원특별자치도,춘천시,춘천 삼악산 호수케이블카,202312,29324.0,555407.0
11,강원특별자치도,고성군,통일전망대,202301,27754.0,524729.0
11,강원특별자치도,고성군,통일전망대,202302,31933.0,524729.0
11,강원특별자치도,고성군,통일전망대,202303,25615.0,524729.0
11,강원특별자치도,고성군,통일전망대,202304,40127.0,524729.0
11,강원특별자치도,고성군,통일전망대,202305,46044.0,524729.0
11,강원특별자치도,고성군,통일전망대,202306,45536.0,524729.0
11,강원특별자치도,고성군,통일전망대,202307,55644.0,524729.0
11,강원특별자치도,고성군,통일전망대,202308,73607.0,524729.0
11,강원특별자치도,고성군,통일전망대,202309,45126.0,524729.0
11,강원특별자치도,고성군,통일전망대,202310,68707.0,524729.0
11,강원특별자치도,고성군,통일전망대,202311,34654.0,524729.0
11,강원특별자치도,고성군,통일전망대,202312,29982.0,524729.0
12,강원특별자치도,원주시,소금산그랜드밸리,202301,15667.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202302,28935.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202303,37440.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202304,44437.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202305,46982.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202306,53185.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202307,19071.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202308,28744.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202309,43626.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202310,99748.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202311,53021.0,490727.0
12,강원특별자치도,원주시,소금산그랜드밸리,202312,19871.0,490727.0
13,강원특별자치도,속초시,설악워터피아,202301,39212.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202302,51621.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202303,10493.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202304,17093.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202305,34079.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202306,40930.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202307,67716.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202308,100544.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202309,26425.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202310,20625.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202311,17642.0,468166.0
13,강원특별자치도,속초시,설악워터피아,202312,41786.0,468166.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202301,67820.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202302,74418.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202303,63148.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202304,19584.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202305,23962.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202306,43546.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202307,21954.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202308,22120.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202309,19327.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202310,28512.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202311,14682.0,409253.0
14,강원특별자치도,강릉시,강릉정동진레일바이크,202312,10180.0,409253.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202301,50640.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202302,46039.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202303,12357.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202304,26712.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202305,23736.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202306,32951.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202307,54142.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202308,60784.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202309,25624.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202310,21722.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202311,14964.0,408778.0
15,강원특별자치도,평창군,휘닉스파크(워터파크),202312,39107.0,408778.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202301,53686.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202302,61366.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202303,50047.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202304,70098.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202305,80699.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202306,88859.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202307,0.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202308,0.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202309,0.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202310,0.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202311,0.0,404755.0
16,강원특별자치도,평창군,오대산국립공원(월정사),202312,0.0,404755.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202301,22288.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202302,27262.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202303,25354.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202304,32834.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202305,41141.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202306,40401.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202307,32630.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202308,47907.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202309,29330.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202310,47150.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202311,22920.0,392402.0
17,강원특별자치도,동해시,도째비골 스카이밸리,202312,23185.0,392402.0
18,강원특별자치도,동해시,무릉계곡,202301,10083.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202302,10558.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202303,18279.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202304,31798.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202305,40293.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202306,50266.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202307,37578.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202308,44619.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202309,30407.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202310,64406.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202311,27219.0,375918.0
18,강원특별자치도,동해시,무릉계곡,202312,10412.0,375918.0
19,강원특별자치도,강릉시,하슬라아트월드,202301,27031.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202302,35762.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202303,21676.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202304,26537.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202305,33568.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202306,31209.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202307,35620.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202308,45868.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202309,28419.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202310,33725.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202311,26115.0,373754.0
19,강원특별자치도,강릉시,하슬라아트월드,202312,28224.0,373754.0
20,강원특별자치도,원주시,한솔뮤지엄,202301,11242.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202302,15169.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202303,12369.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202304,38277.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202305,43173.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202306,40809.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202307,40102.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202308,39324.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202309,32126.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202310,54322.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202311,28867.0,371824.0
20,강원특별자치도,원주시,한솔뮤지엄,202312,16044.0,371824.0
21,강원특별자치도,평창군,대관령 양떼목장,202301,23041.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202302,27948.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202303,13408.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202304,23108.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202305,34267.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202306,34221.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202307,28542.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202308,43543.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202309,32354.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202310,53648.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202311,17570.0,362542.0
21,강원특별자치도,평창군,대관령 양떼목장,202312,30892.0,362542.0
22,강원특별자치도,춘천시,강촌레일파크,202301,5530.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202302,13924.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202303,19902.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202304,44910.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202305,52052.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202306,41504.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202307,16600.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202308,22448.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202309,29720.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202310,49038.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202311,22294.0,330712.0
22,강원특별자치도,춘천시,강촌레일파크,202312,12790.0,330712.0
23,강원특별자치도,양양군,설해원,202301,3221.0,319533.0
23,강원특별자치도,양양군,설해원,202302,6680.0,319533.0
23,강원특별자치도,양양군,설해원,202303,16407.0,319533.0
23,강원특별자치도,양양군,설해원,202304,45060.0,319533.0
23,강원특별자치도,양양군,설해원,202305,67020.0,319533.0
23,강원특별자치도,양양군,설해원,202306,85030.0,319533.0
23,강원특별자치도,양양군,설해원,202307,20054.0,319533.0
23,강원특별자치도,양양군,설해원,202308,19662.0,319533.0
23,강원특별자치도,양양군,설해원,202309,16399.0,319533.0
23,강원특별자치도,양양군,설해원,202310,15000.0,319533.0
23,강원특별자치도,양양군,설해원,202311,13000.0,319533.0
23,강원특별자치도,양양군,설해원,202312,12000.0,319533.0
24,강원특별자치도,원주시,HDC(골프장),202301,0.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202302,6315.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202303,15010.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202304,30938.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202305,37487.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202306,42348.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202307,32310.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202308,34258.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202309,37822.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202310,43571.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202311,31529.0,317107.0
24,강원특별자치도,원주시,HDC(골프장),202312,5519.0,317107.0
25,강원특별자치도,춘천시,구곡폭포,202301,16015.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202302,15613.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202303,21694.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202304,28679.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202305,29684.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202306,30706.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202307,27267.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202308,37700.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202309,26376.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202310,41995.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202311,20951.0,312859.0
25,강원특별자치도,춘천시,구곡폭포,202312,16179.0,312859.0
26,강원특별자치도,평창군,용평리조트(스키장),202301,94514.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202302,70168.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202303,10457.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202304,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202305,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202306,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202307,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202308,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202309,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202310,0.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202311,9119.0,300354.0
26,강원특별자치도,평창군,용평리조트(스키장),202312,116096.0,300354.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202301,12686.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202302,19094.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202303,27248.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202304,38537.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202305,34825.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202306,30787.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202307,14722.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202308,17537.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202309,23373.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202310,38210.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202311,18514.0,288427.0
27,강원특별자치도,강릉시,정동심곡바다부채길,202312,12894.0,288427.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202301,13237.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202302,16595.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202303,16050.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202304,27579.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202305,28988.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202306,30713.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202307,27313.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202308,34492.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202309,23207.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202310,38085.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202311,17770.0,286522.0
28,강원특별자치도,고성군,화진포관광지 역사안보전시관,202312,12493.0,286522.0
29,강원특별자치도,춘천시,소양강 스카이워크,202301,12919.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202302,27350.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202303,24953.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202304,24216.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202305,27624.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202306,27948.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202307,21550.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202308,30320.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202309,24065.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202310,33382.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202311,18523.0,283568.0
29,강원특별자치도,춘천시,소양강 스카이워크,202312,10718.0,283568.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202301,22074.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202302,20122.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202303,19493.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202304,19606.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202305,22835.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202306,21296.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202307,22508.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202308,27988.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202309,24164.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202310,29883.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202311,24229.0,278167.0
30,강원특별자치도,양양군,오색그린야드호텔 온천 이용객,202312,23969.0,278167.0
31,강원특별자치도,평창군,삼양라운드힐,202301,23340.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202302,19426.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202303,7699.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202304,14340.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202305,19304.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202306,24888.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202307,21933.0,261650.0
31,강원특별자치도,평창군,삼양라운드힐,202308,34156.0,261650.0
