순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
8,강원특별자치도,강릉시,메이플비치골프장,202211,9193.0,101954.0
8,강원특별자치도,강릉시,메이플비치골프장,202212,6197.0,101954.0
9,강원특별자치도,강릉시,선교장,202201,6559.0,99706.0
9,강원특별자치도,강릉시,선교장,202202,5886.0,99706.0
9,강원특별자치도,강릉시,선교장,202203,3509.0,99706.0
9,강원특별자치도,강릉시,선교장,202204,7096.0,99706.0
9,강원특별자치도,강릉시,선교장,202205,10748.0,99706.0
9,강원특별자치도,강릉시,선교장,202206,9299.0,99706.0
9,강원특별자치도,강릉시,선교장,202207,8561.0,99706.0
9,강원특별자치도,강릉시,선교장,202208,10351.0,99706.0
9,강원특별자치도,강릉시,선교장,202209,9190.0,99706.0
9,강원특별자치도,강릉시,선교장,202210,13746.0,99706.0
9,강원특별자치도,강릉시,선교장,202211,8692.0,99706.0
9,강원특별자치도,강릉시,선교장,202212,6069.0,99706.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202201,848.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202202,4554.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202203,5650.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202204,8049.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202205,9587.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202206,8798.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202207,8607.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202208,8224.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202209,7637.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202210,7480.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202211,6606.0,80492.0
10,강원특별자치도,강릉시,샌드파인골프클럽,202212,4452.0,80492.0
11,강원특별자치도,강릉시,강릉아트센터,202201,1200.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202202,1000.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202203,1166.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202204,1405.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202205,4619.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202206,4344.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202207,2864.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202208,3544.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202209,4244.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202210,5207.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202211,6418.0,44916.0
11,강원특별자치도,강릉시,강릉아트센터,202212,8905.0,44916.0
12,강원특별자치도,강릉시,통일공원,202201,1896.0,43082.0
12,강원특별자치도,강릉시,통일공원,202202,2981.0,43082.0
12,강원특별자치도,강릉시,통일공원,202203,1816.0,43082.0
12,강원특별자치도,강릉시,통일공원,202204,2892.0,43082.0
12,강원특별자치도,강릉시,통일공원,202205,3621.0,43082.0
12,강원특별자치도,강릉시,통일공원,202206,4048.0,43082.0
12,강원특별자치도,강릉시,통일공원,202207,3813.0,43082.0
12,강원특별자치도,강릉시,통일공원,202208,4222.0,43082.0
12,강원특별자치도,강릉시,통일공원,202209,3936.0,43082.0
12,강원특별자치도,강릉시,통일공원,202210,4949.0,43082.0
12,강원특별자치도,강릉시,통일공원,202211,4478.0,43082.0
12,강원특별자치도,강릉시,통일공원,202212,4430.0,43082.0
13,강원특별자치도,강릉시,참소리박물관,202201,4706.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202202,3547.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202203,1502.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202204,2755.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202205,4532.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202206,4417.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202207,3989.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202208,6327.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202209,2622.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202210,2998.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202211,2492.0,42630.0
13,강원특별자치도,강릉시,참소리박물관,202212,2743.0,42630.0
14,강원특별자치도,강릉시,환희컵박물관,202201,2814.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202202,2050.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202203,1314.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202204,2279.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202205,3783.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202206,3559.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202207,3276.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202208,4387.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202209,3384.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202210,3708.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202211,4076.0,38388.0
14,강원특별자치도,강릉시,환희컵박물관,202212,3758.0,38388.0
15,강원특별자치도,강릉시,와바다다(아라나비),202201,1360.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202202,2100.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202203,750.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202204,1780.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202205,3625.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202206,980.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202207,3230.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202208,4495.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202209,2614.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202210,2089.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202211,1138.0,24877.0
15,강원특별자치도,강릉시,와바다다(아라나비),202212,716.0,24877.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202201,1776.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202202,1211.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202203,656.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202204,1236.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202205,1383.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202206,0.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202207,844.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202208,1918.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202209,1762.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202210,1922.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202211,1828.0,16305.0
16,강원특별자치도,강릉시,강릉임해자연휴양림,202212,1769.0,16305.0
17,강원특별자치도,강릉시,커피박물관,202201,700.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202202,1370.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202203,830.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202204,821.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202205,1655.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202206,2071.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202207,1440.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202208,1990.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202209,1070.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202210,1533.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202211,1161.0,16287.0
17,강원특별자치도,강릉시,커피박물관,202212,1646.0,16287.0
18,강원특별자치도,강릉시,대관령박물관,202201,669.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202202,545.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202203,501.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202204,881.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202205,1046.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202206,1169.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202207,1296.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202208,1403.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202209,847.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202210,1263.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202211,666.0,10776.0
18,강원특별자치도,강릉시,대관령박물관,202212,490.0,10776.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202201,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202202,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202203,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202204,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202205,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202206,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202207,569.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202208,474.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202209,71.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202210,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202211,0.0,1114.0
19,강원특별자치도,강릉시,디자인씽킹뮤지엄,202212,0.0,1114.0
20,강원특별자치도,강릉시,동양자수박물관,202201,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202202,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202203,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202204,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202205,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202206,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202207,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202208,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202209,0.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202210,397.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202211,68.0,610.0
20,강원특별자치도,강릉시,동양자수박물관,202212,145.0,610.0
